frame_id,vehicle_speed,lane_curvature,lane_visibility,road_type,weather_condition,camera_angle,lane_detected,left_lane_position,right_lane_position
5438,71.8398744319689,0.6814649167323078,0.9046606130249449,highway,foggy,158.7135390218366,1,-1.9772121299120085,1.7299581651387828
5439,63.418252139549665,0.5100803870459774,0.14649893311781004,highway,clear,175.44182222151525,1,-2.13342502581754,1.8793632486698284
5440,59.39962458311435,0.6654668315866706,0.2615895960080671,rural,foggy,174.17747771094827,0,-1.9244492504435593,1.9401387435596327
5441,53.98055558064823,0.5220323291690918,0.995780892168142,city,rainy,26.585381414843173,1,-2.126225375156823,1.8971447760773332
5442,53.66768603285023,0.4612915755525061,0.15628395850962695,highway,rainy,98.9293512293279,1,-1.9555677859762937,1.64255854740157
5443,51.493867470480524,0.6539356522600693,0.7206270065260263,city,foggy,105.28542533607165,0,-1.7960344832122583,1.8885361545658204
5444,54.589931342171006,0.5437017622073419,0.7250759105109018,rural,foggy,35.08534627565027,1,-2.0599245738440928,1.603600656303313
5445,67.55665838744315,0.43572784061172865,0.6829937462355694,highway,snowy,98.41992250083771,1,-1.6426422800337406,1.713058562806194
5446,57.781117287077315,0.5470571459400297,0.22744058931457767,highway,snowy,116.37676331515326,1,-1.9012336911029515,1.7673709460261562
5447,46.502269306187685,0.47074052500923896,0.21513406321387074,highway,clear,59.21311405447067,1,-1.639916876381446,1.7645214993507556
5448,77.68169293059783,0.3010965803828704,0.666341068034788,city,foggy,56.822537970531016,1,-1.989016635727421,1.4930835666559816
5449,63.19965191145163,0.5935973159265617,0.18625018445921604,city,clear,10.842929960036463,1,-1.6552097010864792,1.792531148453208
5450,45.9305659948683,0.609493405564193,0.6615633317405374,highway,foggy,172.22860078639275,1,-1.9009587333128017,1.8263362261308256
5451,55.58151072759176,0.6837942029992276,0.49252828202531806,city,clear,144.6508670416132,1,-1.8472890814873737,1.846693593931474
5452,61.10886382828418,0.5422143692195263,0.3866288676493841,city,foggy,136.70084356280384,1,-1.9270379983443804,1.749274660084914
5453,77.04592093297377,0.47512765759174674,0.30023234937794574,highway,foggy,3.920205589533179,0,-1.8300843255223924,2.1949791985837823
5454,48.91887541741131,0.5834989427378586,0.9475769333231167,highway,foggy,112.37563882657764,0,-1.6848076707249973,1.8367235276140268
5455,69.76040719355947,0.5849820365318906,0.5080936577427876,highway,clear,32.51313638242378,1,-2.0756612788486346,1.7145314883707465
5456,73.99486426972344,0.6638281183136422,0.561251962510962,rural,rainy,119.10915563495345,0,-1.3556307981286075,1.862843991463015
5457,53.7134569492543,0.4955372376933558,0.9492560846867855,highway,snowy,111.80798837557658,0,-1.353385275491576,1.672781415189878
5458,57.22486381139767,0.48344210274324056,0.6538773180971337,highway,snowy,153.346564379504,0,-1.9000690885028486,1.9928688292743524
5459,49.6369075262623,0.42844555802414724,0.9578529277568275,highway,clear,45.978137156664175,0,-1.6007118050063922,1.9024466842097005
5460,57.96538858919695,0.5537462086725202,0.10636674052269846,highway,foggy,4.94312021176545,0,-2.0391805916136567,2.123186185307162
5461,59.63410025657069,0.34517383317691647,0.8466396317724039,highway,rainy,164.53995828766654,1,-2.1278919973714694,1.9997738284189668
5462,66.59649998082371,0.5776087372862565,0.33541462802309086,highway,clear,163.55448512636744,1,-1.4134176308371162,2.1002254191542153
5463,70.90183471020447,0.558783512186579,0.8104875250703412,highway,clear,82.05471738877668,1,-1.6412521092810848,1.3669102785553608
5464,52.519039353783526,0.5585070202458372,0.8556366241949785,highway,snowy,14.05585060688228,0,-1.7686299559637262,1.5955711760664864
5465,40.326749357740056,0.513822523650184,0.2714878861425558,rural,snowy,89.63441799020725,0,-1.649117915823894,1.9409222103453285
5466,59.78755220723758,0.6532978247531085,0.4088306165154789,city,rainy,94.32255973982038,0,-1.9330505047336295,1.684236479884883
5467,62.935375299686406,0.5871993465426864,0.726014354314904,rural,foggy,147.91058491919622,0,-1.7785908576609781,2.1068834031932884
5468,62.49417687685042,0.43929228086243,0.09905563089697067,rural,rainy,129.0782599859152,0,-1.7513101376546383,1.7521432537692072
5469,56.73326752490956,0.4410820950302353,0.75553353433934,highway,snowy,12.744823667146242,1,-2.0881630316485515,2.0253078409367196
5470,61.247520996639345,0.4120326186585363,0.11047292605474401,highway,foggy,126.96076996562475,1,-1.5684946636862473,1.8972969536814837
5471,75.15444808352248,0.5551283332775587,0.9144557322680581,highway,rainy,24.43310433563163,0,-1.889086389039737,1.7826791487529101
5472,63.817341689625096,0.3999861078760043,0.2763392932963534,highway,clear,16.104964868907736,0,-2.034180055446796,1.6606474160901628
5473,56.26631574996915,0.6083392143583353,0.5755993468673558,city,clear,71.74928365827991,0,-1.4616126044939752,1.8652026184719013
5474,54.99802182904004,0.6322973308345543,0.11715350007627279,city,clear,13.925449230151596,0,-1.5522433216727296,1.7658548285781217
5475,58.301476423222695,0.4120983731049549,0.2694931546624787,rural,foggy,149.26841888129948,0,-1.841203935215435,1.6403480985046994
5476,76.3673996183064,0.48144514654071463,0.4039550434871054,city,foggy,83.36325330120282,0,-2.049840233987249,1.5165801706295259
5477,58.166992904738024,0.5016620981362414,0.48704887668301433,rural,snowy,105.66067601918121,1,-1.6930147446091808,1.8191032179877005
5478,59.80205655479292,0.5883983160469668,6.749764657443258e-05,highway,rainy,103.83561423075838,1,-1.784472216414352,1.9983242524697644
5479,55.17686429063697,0.6609343375609877,0.8886557623804684,rural,foggy,176.0597615429925,1,-1.3599266906058225,1.85844056126606
5480,70.98983357441965,0.3314507607131423,0.007674809558877116,rural,foggy,164.84085125033502,1,-1.5301495238438274,1.9445689298200635
5481,79.59837254744676,0.46818192824733174,0.773684562994425,city,rainy,152.8430505813663,1,-1.8898019364300715,1.7754538701030818
5482,64.50613049431388,0.4733983304439653,0.47057891235637095,rural,snowy,68.98846084436427,0,-1.506313616366675,1.6416087795218381
5483,60.827729037854255,0.3599330145113452,0.5238800249013764,highway,foggy,26.11794609089714,1,-1.527562981476176,1.9512906029668278
5484,60.367828331742345,0.45148899806959386,0.20826547933454087,highway,rainy,106.53606045127357,0,-2.148025240448652,1.7532599157803876
5485,36.15693211214254,0.5427768944350612,0.6073683503457041,highway,foggy,79.25689351981191,1,-1.6812050458311532,1.8102076404125809
5486,67.45150864284817,0.4721321097160443,0.5372319091694522,highway,foggy,40.59479743427275,1,-1.5553778273231906,1.9475223674858197
5487,61.341664159958434,0.3455378831392586,0.16423640662029537,city,snowy,17.584580747001198,1,-1.8798670295823725,1.950998029918651
5488,64.28342050660726,0.7874082698009914,0.23811900134921915,rural,clear,78.4967935189306,0,-2.045042439370647,1.8206452240400557
5489,52.88537805916295,0.526617786520418,0.06690362901245717,rural,foggy,117.15618965786047,0,-1.1958515416679605,1.9758988930996106
5490,56.15543121022908,0.5111694130106675,0.06628357208945268,rural,snowy,112.57016647270218,1,-1.4794890079459413,1.907741248271235
5491,55.88975063496827,0.39020736369329534,0.013775785952426567,rural,rainy,139.30585916779626,1,-1.7412263367631442,1.9118506627883791
5492,70.21622984073039,0.5260706161971276,0.22047432548308377,highway,rainy,83.9798328463845,1,-2.22059923101283,2.0704771030350417
5493,56.212401633969066,0.4835786215958506,0.6796612273970557,city,clear,57.895123546898056,1,-1.8744307258334125,1.9180876074843625
5494,80.82660322109797,0.3111476587284594,0.3162153881423563,rural,rainy,96.96607506575965,0,-1.398008908929276,2.1664984056990604
5495,64.30862419015037,0.3929744559985584,0.34273426986737665,rural,clear,175.50109075849178,0,-1.5228086174608502,1.5307955073354713
5496,47.243173400042686,0.5794926017673945,0.1319053932554447,city,foggy,8.116296848337083,0,-1.844717704172513,1.6186435391275598
5497,58.71453706748043,0.6944017650000441,0.57547066765642,rural,clear,95.15984458174981,1,-1.891271170259527,1.7040110718017538
5498,53.48324877843584,0.5367165405043045,0.34214364154673726,city,foggy,59.26761042762639,1,-1.4978942811255698,1.5869440637418728
5499,38.056175301799755,0.6103083278293367,0.6763168034302147,rural,rainy,18.963043006025032,0,-1.8383742320649314,2.162692129712654
5500,75.9947094011379,0.484424469141679,0.7414594688425534,city,clear,78.24070187354,1,-1.8144164933920077,2.1186033140865446
5501,67.03142542220004,0.4913453839319397,0.5846928752483821,rural,snowy,115.40954339691598,0,-1.702965760922541,1.9488973266624992
5502,65.33207317899313,0.6090979027619465,0.2760695368120363,highway,rainy,95.06980210388693,0,-1.6711413994862914,1.8719789995789442
5503,61.654036602997046,0.6662777289179469,0.5086077993372543,rural,rainy,5.251764647590194,0,-2.009308352697682,1.5939928351805563
5504,46.17982431307563,0.6301096693465622,0.25193080468230333,highway,rainy,104.24114360791225,0,-1.6653544414319,1.8950486370412907
5505,55.163828604445634,0.3933636924615181,0.9029128353539181,city,rainy,41.760465084127944,1,-1.9886200458228094,1.828480321371855
5506,68.41780774784013,0.49330411096847543,0.7663857500825573,highway,rainy,61.46577990737663,0,-1.5292113166617642,1.9717973589103899
5507,49.487799702174975,0.5277524684476296,0.49300590600556626,rural,snowy,56.19685378664317,0,-1.8566023405870902,1.7120163263310366
5508,34.682306837491865,0.4740322036492471,0.9654571431781466,highway,snowy,154.53239539947037,1,-1.7305756716563536,1.9154410649146265
5509,57.72893992219074,0.5387857543415596,0.5467554467301879,highway,snowy,8.563143174543804,1,-2.363526572515274,2.003157507016836
5510,58.58242445972461,0.5820576811668947,0.3285354769569482,rural,clear,62.639415364264636,0,-1.6211053271967377,1.9840464857987485
5511,61.35563416414709,0.600280975195514,0.09546730079404708,city,rainy,71.06694063512427,0,-1.5932958122528968,1.8313574630641165
5512,67.28518643514536,0.6685870152221524,0.5437456448134136,highway,clear,111.39016742706455,1,-1.8925211512929199,2.073306203203879
5513,66.37605812231209,0.46705588952751653,0.8604166115813455,rural,clear,142.0136727263353,1,-2.063256440644395,1.6262381956046652
5514,62.587698052439215,0.36359668351606855,0.8667187281564487,highway,clear,130.9797247796953,1,-2.0695694530378645,1.8558839496359596
5515,71.9553138808671,0.5358234594014453,0.6045670666827484,city,rainy,135.47197859249152,1,-1.7883347643628966,1.9156638775854955
5516,44.81030219186685,0.6883811031184802,0.3934383632342128,city,rainy,34.62966293462144,0,-2.011995290957929,1.7998973913627205
5517,65.0458181447739,0.4523024140045941,0.6502963080906798,city,clear,164.11270927415066,1,-1.8018841940270771,1.9525128457409657
5518,66.26538363336942,0.568684697706372,0.7621403545590395,highway,rainy,74.54676230298178,1,-1.7653298886270985,2.0072344292683733
5519,47.6043771391976,0.5695745792472643,0.4116247843941262,rural,clear,1.9996255711238886,0,-1.74282321582694,1.4423171205229344
5520,44.971293913176105,0.5191442047344609,0.47625416921492536,city,rainy,120.25731277527525,1,-1.500757069874813,2.109857717841528
5521,52.54057873524398,0.5006924721043714,0.680616307377943,rural,rainy,108.72050382801271,0,-1.5267449021075974,1.6966428487447391
5522,53.38458557484708,0.4076570794278607,0.8766526061027464,city,clear,22.67237431605228,1,-1.7572078772328834,2.035912101925719
5523,67.5341946350243,0.2718337927579423,0.7910103781422749,highway,snowy,172.776168973681,1,-1.6544585399474026,1.6674860766445851
5524,53.85461216308905,0.3888149293335971,0.022391369320348686,highway,rainy,101.0815975462887,0,-1.708586553738884,1.8997839833816017
5525,51.43651481718796,0.46096958508883007,0.12437234378458784,city,clear,84.46751753561753,0,-1.4942947889486655,1.9055062082282752
5526,53.883662633054406,0.6097422687422707,0.8527781802855218,rural,clear,71.66199996673342,0,-1.7583128692524304,1.7700385703363006
5527,71.18632334154212,0.4896871937648624,0.8338228280450336,rural,rainy,37.77324811085096,0,-1.6021596876357285,1.7113451485355102
5528,60.13043374376952,0.44809742810818515,0.3888067831487092,city,rainy,171.5063056581514,1,-1.3453896881930083,2.3804463769842146
5529,58.20748974643088,0.410901455804657,0.5842779223576656,highway,clear,126.38855503362053,0,-1.7017062450598537,1.700509798455606
5530,58.899945012989484,0.565680582850948,0.9058449824286463,rural,clear,102.1686748065481,0,-1.8815945121851598,2.1023903600574805
5531,72.92060334326523,0.6358357166430605,0.9115586810070964,rural,clear,113.61603632341301,0,-1.873014671775159,2.3763494827688514
5532,52.50828273396758,0.606343572186746,0.7830928457608908,highway,foggy,151.27568252140728,1,-1.9329660027172244,1.7336661227157286
5533,73.15508290940105,0.5606149699758469,0.20958893835967896,rural,rainy,114.42965057666572,0,-1.6331517249725733,1.4854162963731818
5534,62.10496298921504,0.35243872536170595,0.7302828073539449,city,foggy,20.626331214847262,1,-1.712916492240942,1.803475495901096
5535,58.395806180246524,0.46483257571562286,0.10109843234705662,highway,clear,125.51312858848536,0,-1.85708370748904,1.7099634209252075
5536,85.00900497934282,0.6947304228889675,0.8939384594545691,city,foggy,101.67648766069847,0,-1.4769634704485248,1.9387039210709986
5537,49.44360510201403,0.6121950491915225,0.14914880357871452,highway,snowy,173.941939379227,1,-1.8640235247937396,1.711951589924099
5538,56.46314240432994,0.3462496781765275,0.6623486401114509,city,clear,132.06945864110833,1,-1.7661866983639896,1.7638163012591928
5539,47.67568760835999,0.49444094768007285,0.6102432742523487,city,snowy,61.92052487644708,1,-1.941535527239622,1.7929672858328538
5540,69.52461970536169,0.5363098432661039,0.7768996558795831,city,foggy,24.371613253399687,0,-1.8071894085250266,1.563182391916707
5541,76.89188933651678,0.423784153697378,0.5515775023584555,rural,snowy,86.8105066444936,0,-1.9458899474256546,1.763238759364022
5542,76.6992278140464,0.2690795978591151,0.05956657537573218,rural,foggy,122.2837705461209,0,-1.8060521340728144,1.7871657400217305
5543,72.23948753146004,0.5098824045016431,0.7058462540441491,city,rainy,31.909593223246315,1,-1.9951193116411463,1.6631223484398352
5544,58.02379532204034,0.42122417423795605,0.38315455883526794,city,rainy,116.89996937193297,1,-1.8876814965891278,1.8714865089342463
5545,56.347590225101534,0.4216158260915316,0.32028500121910985,highway,foggy,148.61011644232306,0,-1.9277545408724355,2.0310899513719254
5546,43.28830227505935,0.4645319640069242,0.9916735495337348,rural,clear,28.269032109225183,1,-1.917779572596302,1.7542759482380565
5547,80.35873535181793,0.48663240853451883,0.5903997659597278,city,rainy,127.04142664938318,1,-1.9667202515223006,1.798049208155381
5548,64.68978078148467,0.49909172059043133,0.7107190732694113,rural,foggy,12.286374047966673,0,-1.854525216210885,1.7502744017462435
5549,55.08043095130517,0.41160101010779987,0.5263261369356483,highway,clear,1.431014919612048,0,-2.2908997255811707,2.160472414435707
5550,73.28056888986967,0.4779790470365923,0.7699726459516527,city,rainy,5.874243539051818,0,-1.653434184652339,1.6767524923173702
5551,50.27235483239999,0.32425766295972447,0.7520727354999752,rural,foggy,113.67082397577437,0,-1.732190180138175,1.6686837442755176
5552,64.06622034222674,0.5311039065368078,0.6571461156801605,highway,clear,175.20516948315375,0,-1.729289926065217,1.6946655427107036
5553,58.27370865709165,0.21437245866588422,0.9977430614437768,city,clear,138.84700538515546,0,-1.824412262489754,2.0572043517917464
5554,66.386771398803,0.471050991956638,0.4597935340831377,rural,foggy,45.793666807289526,0,-1.5392567326528357,2.074399188454543
5555,59.36426460813878,0.5919186153676953,0.706192348298155,highway,snowy,12.903963570152646,0,-1.9337468632837098,1.6354119180779574
5556,45.49072108888776,0.3940659312725173,0.7977779628049182,highway,snowy,110.99774321873657,0,-2.1307540041721373,1.9637408379160604
5557,60.75576372670038,0.57164302036574,0.3760347095945443,rural,snowy,0.5811993274052107,0,-1.7381807660946342,1.7243149405981015
5558,70.48864141875362,0.6155732712120893,0.4571750275536186,city,snowy,142.6654123689686,1,-1.4111247326324228,1.5290576788725554
5559,59.70783594146015,0.16921000475026116,0.9691672663905854,rural,clear,43.76169463660601,0,-1.503480140217703,1.5287776219834046
5560,67.75115121589086,0.48486370964242576,0.03229101712660809,highway,snowy,53.859073675485135,0,-1.609730197820361,1.772675672958876
5561,49.54470514325947,0.21242265723717246,0.3352956539609143,highway,foggy,61.91621767322757,0,-1.33937188909105,1.9726531987733695
5562,59.73739206730148,0.4881791554429054,0.48621296233866995,city,clear,137.43952950929162,1,-1.8750118468642174,1.8086806100892963
5563,53.75489544911423,0.49928287890186734,0.0014649930691902346,rural,snowy,47.83353687912763,1,-1.8848543571431238,1.8312720616690277
5564,67.4698084010471,0.2517456014089161,0.8991271010066118,city,foggy,51.20476089966919,0,-1.8450965630774723,1.4484595153683115
5565,60.31491562261996,0.6924838362079866,0.2862444002121587,city,rainy,97.37854886766246,0,-2.2932453572560605,1.7347687651365593
5566,66.90073676336613,0.5286015807634625,0.2577048321094443,highway,clear,83.34009515324975,0,-1.5020175871599861,1.753347537383344
5567,70.87710426157867,0.41509765679179644,0.8203261953537418,rural,foggy,172.00254399018775,1,-1.7948545556982676,1.72739740814245
5568,66.91618575121389,0.6465379427498519,0.27798322850247537,rural,snowy,47.411384774521096,1,-1.9208104660079304,1.6048383002208493
5569,62.731184342936444,0.3204386779357683,0.6576225939020224,highway,foggy,16.540423788691584,0,-1.8357930519096899,2.189757979231663
5570,50.017877414885945,0.3770828966481683,0.8215031439019592,highway,clear,97.37666542605987,0,-1.986098819733013,1.9226069291268035
5571,59.972138893330985,0.2700544476330101,0.7924768477103724,rural,rainy,33.21352416102866,0,-1.787078494683306,1.9757807338695277
5572,54.66909597984167,0.6801045196539334,0.7819507374259289,city,snowy,74.4528060496605,1,-1.9001603269816034,1.8270531061339876
5573,56.55936043295773,0.5332346371472003,0.08863756986523486,city,foggy,33.69562984175891,1,-1.8908260856368388,2.07486008103451
5574,56.25465849249749,0.5659401789848495,0.0798469675723642,rural,rainy,158.57457997051347,1,-1.9749512144166506,1.619150620129445
5575,50.20074425217756,0.5301001233918475,0.3067700357373875,city,clear,58.94093381742061,0,-1.7911542301579073,1.9795187151945361
5576,40.426614108660104,0.5573767761144585,0.03594788119601777,city,snowy,139.4761509615146,1,-1.900023493541324,1.5710396146883643
5577,53.318569516722334,0.507807771389599,0.5004297365192644,highway,rainy,170.74861076056166,0,-1.5280627807086158,1.8193549009666812
5578,61.93379451924159,0.5270921342707441,0.3947820662702183,city,clear,169.29910443187643,1,-1.6920488571445633,1.8100480064757734
5579,46.5182295457251,0.510760343622295,0.5570259125431491,highway,snowy,94.46419739699665,0,-2.061606045262606,1.828432434393148
5580,60.15682236471624,0.43914081944307215,0.29878853866969046,city,foggy,176.98591914839983,0,-1.6773211613487553,1.8110756171483515
5581,79.00268424310966,0.4953375234785331,0.48575400299042704,rural,rainy,118.06869930775925,0,-1.7315836809213991,1.3728933805820205
5582,70.23056555252239,0.5273594573261677,0.33474476585905377,highway,clear,23.128008606215356,0,-1.7858780478584677,1.7275505764529346
5583,76.4354150912053,0.5110549119552131,0.1952080922233086,rural,foggy,159.90784975048274,1,-1.8314057127027648,1.7935682367977095
5584,63.91127876932726,0.3522227892246683,0.6493666811378149,highway,snowy,84.3640635156439,0,-1.564673183907413,1.7080780221857026
5585,71.67509822986446,0.36550133313915906,0.6734359014991852,city,rainy,27.484971802908124,1,-2.0212501707462844,1.4953925793892944
5586,52.760352695322126,0.6082841433916392,0.8292316927497501,rural,clear,142.45591597366908,1,-1.8136163171334894,1.7374178372352889
5587,53.55659732978016,0.4693005954116598,0.8747517831537248,highway,rainy,112.3925413639688,1,-2.135313043265385,1.9318855572305516
5588,32.60859793862527,0.558472534703594,0.7044619043679154,rural,foggy,158.78177488992665,1,-1.6933055708379499,2.1079000731216753
5589,71.86145474042299,0.39078800902776034,0.687498086697512,rural,foggy,148.91804339816574,0,-1.8129080660624233,1.7785210074091549
5590,75.40323979819885,0.352685412335347,0.0566756653364725,city,clear,57.61987670809771,0,-1.9961368925823892,1.7601456584396398
5591,54.4682275465273,0.4156403387468287,0.10977924145817153,highway,rainy,46.13662169988678,1,-1.7630632279027887,1.6515049767030479
5592,57.460482936027645,0.47774349292285867,0.8125627103908734,city,rainy,132.089138681309,0,-1.5271367693963338,2.1166788852416345
5593,52.46137886309039,0.43348597007155876,0.23295126162363156,rural,foggy,103.19631560039726,0,-1.7777154755457403,1.6609837520182311
5594,63.82653551477492,0.6293933523105714,0.355565060217083,highway,rainy,12.577465832963783,0,-2.114994093375556,1.7386988724327102
5595,71.24932545303241,0.5179523301537462,0.14529735367587682,rural,rainy,32.694803873182174,1,-1.8037330633568414,1.8951983506576717
5596,42.57228026118959,0.6848938618561858,0.195151968574919,rural,rainy,27.243620425857905,1,-1.741079626540988,1.9953861905079202
5597,64.09438530642252,0.5404408154071417,0.7754172353702062,highway,clear,106.16343891443977,0,-1.9385346356157964,1.7015741855067381
5598,57.233282282808545,0.2587449182080189,0.26185961951553827,rural,foggy,15.437207370159715,0,-1.3560359282735472,1.7643371921403774
5599,61.13394391966689,0.6056041606458554,0.44903496626419015,highway,snowy,37.38616864052806,0,-2.0898763711434083,1.7569232006535496
5600,64.58994001674291,0.34904483775300454,0.15167137305923928,highway,clear,98.16776924644944,1,-2.308647319872166,1.5321387505505526
5601,58.11797561227179,0.5230533667211339,0.6779299063160986,highway,foggy,23.950225783652883,1,-1.9874087187724334,1.8901209607087437
5602,58.964131465942195,0.4225315942336155,0.7282697341334762,rural,clear,44.68892684329425,1,-2.1897024742690117,1.6809890206838036
5603,57.86124832445361,0.7142711034464186,0.3616923178987138,city,snowy,163.2223860899312,1,-1.6111517443707521,1.714239728985134
5604,69.70316201788282,0.6439597927430135,0.7847466461227506,rural,clear,125.48115332502937,0,-1.5876886255162534,1.8681670375244086
5605,64.18759960127497,0.4258179358298242,0.23990665192212646,rural,clear,55.238657035183365,1,-2.122145256226375,1.8191370916849656
5606,62.20583537737361,0.4872642331878888,0.6919038621001561,highway,snowy,157.9239220237706,0,-2.017712984895926,2.1547355460706723
5607,47.290482789077174,0.5244598069649218,0.729964581420454,city,rainy,45.0512654885936,1,-2.0429784789716146,2.1541636252897445
5608,56.214202567868455,0.586341407156161,0.9686573777887763,highway,foggy,106.03488785662742,1,-1.804552148144803,2.091547472841909
5609,68.98669160339175,0.5029151912325013,0.23232166518671626,rural,snowy,66.32898077596464,0,-1.705949621102222,2.2027630213434266
5610,60.37696573123923,0.3975105100619133,0.09371048004275273,city,clear,135.38689368460598,0,-1.5009070326818947,2.1220481292571707
5611,66.59531469589139,0.4282441360799947,0.2630354222897866,highway,rainy,66.88572406882822,1,-1.715057865768239,1.4716862604994705
5612,77.66511800327633,0.4995518203623209,0.12286219658211905,rural,clear,44.795101081065916,1,-1.867354323809318,1.9106560988327934
5613,70.38606069208817,0.6234456978764691,0.16969430849430966,rural,rainy,109.38682934418783,0,-1.8764197515279053,1.8639668704789176
5614,60.93158337699742,0.5427837860536044,0.3341145118559744,city,clear,134.16127950901816,1,-1.7804731849872788,1.8550960076350433
5615,54.890108298042726,0.4226585073384984,0.41399074672200087,rural,foggy,96.5454638733805,1,-1.7684192814363395,1.704044825070025
5616,34.46450403944102,0.564837277770979,0.9037242257513796,rural,foggy,128.931891424193,1,-1.824506198748246,1.4504621816220493
5617,58.316150775271474,0.461301516112184,0.19561577150002107,rural,clear,75.96291696562307,0,-1.78052648793918,1.6901450721985372
5618,56.73987504183151,0.5890408005186841,0.9717589759212162,rural,snowy,143.18030611078336,1,-1.8047826018540358,1.6651909055003689
5619,63.90366194395376,0.7527010418328606,0.8101532098961717,city,clear,105.30444231801829,0,-2.090361202838741,1.9391627140509842
5620,58.460947730253125,0.46411736290564504,0.881471389893441,rural,clear,35.32499726124011,1,-1.7704232871435865,1.743219703511821
5621,56.79614940563206,0.5801605159726371,0.9294439897402434,rural,snowy,160.33530655808772,1,-1.9749273717017464,2.048384443607985
5622,42.2060106949278,0.425460666796227,0.7532411971411207,rural,snowy,150.62831242729925,1,-1.7586954172319498,2.156298530128816
5623,50.60032170849934,0.48877362328087026,0.7887798316170611,city,clear,173.5041976511078,0,-1.7021163120861627,1.6357104001910827
5624,64.76651040800557,0.5029562286872101,0.43781829660561955,city,rainy,102.42153294672372,0,-1.5645445447226993,1.5886497655352838
5625,77.15907631132694,0.48063163399556197,0.510450234676244,highway,foggy,121.63337713750403,0,-1.8066735998330818,1.8980227843827637
5626,59.024746162543764,0.7463013688775024,0.9324854267666343,city,rainy,155.44426252127624,0,-1.927643849228703,1.9213214802549603
5627,63.27811073574124,0.46934069253216176,0.3782559115526495,rural,snowy,9.466439776770043,1,-1.6311263691765805,1.8221942774588036
5628,69.52478156952806,0.5586851538784868,0.041947073064207197,city,foggy,164.19683401000012,0,-1.7873133895714155,1.568098702408578
5629,51.891060637997505,0.30699131306765676,0.7627543854747729,city,clear,48.80941576043234,1,-1.4072822187982714,1.8675880448710216
5630,63.66814043285442,0.543199656336961,0.5731575117175184,city,foggy,10.2678627044899,0,-2.0836111485536626,1.7570065548092373
5631,52.59509893667841,0.6142054592352246,0.8148759623433116,rural,clear,42.76925763133606,1,-1.9160015717382088,1.9397358447095123
5632,68.64824438491011,0.4472402657420949,0.07555126661096212,highway,clear,105.54479340688988,1,-1.9426519752799913,1.7548757114899338
5633,61.514030479517324,0.2489777858959587,0.6212319904757898,highway,snowy,8.61245977350733,1,-1.431168846825205,1.9659947786440437
5634,62.9845181398144,0.4961348231172675,0.247705887990758,highway,rainy,0.1376579380496601,0,-1.7090268189367717,1.9668831577228931
5635,52.17401402581411,0.5017183850385528,0.903268594494484,highway,snowy,115.08528116383353,1,-2.1741881002100785,1.6833603456436659
5636,67.07032359610785,0.5724075050744304,0.10990993974174568,city,snowy,81.6097225387862,0,-2.1586710666306126,1.9483200435891677
5637,80.84712921231016,0.7010903035413434,0.843069272725063,highway,foggy,151.97944518274844,0,-1.6282083185897012,1.9050693627406798
5638,49.92088304571794,0.46199463493996934,0.08855425197191036,city,rainy,46.35851163455089,1,-2.011568110442861,1.7666323446121712
5639,56.60240992352476,0.41437118763397196,0.025097355496998097,city,rainy,50.52736877852675,0,-1.79893337806762,2.03929177211566
5640,62.31607474168092,0.3833082198628557,0.2350594300419223,highway,rainy,13.95835270364998,0,-1.8413100740717494,1.5449370475720667
5641,67.86406211995816,0.51980786170316,0.3330445409266838,rural,rainy,96.9321023870296,1,-1.4043473393572672,1.7136538098069007
5642,54.40453714710531,0.5479354258818502,0.6265287718118712,highway,foggy,65.86279018087927,0,-1.8473998650546966,2.033111579970355
5643,31.6696970985726,0.44543446056374153,0.1317245973610538,highway,foggy,61.14741272743062,0,-1.88443530491817,1.8363527827975554
5644,73.59189494164025,0.5778682745725789,0.43732993359107497,city,snowy,82.37388135926042,0,-1.6871553647728987,1.7727384018659562
5645,67.60506119584143,0.5465384076819175,0.20426360210287375,city,snowy,152.94372782196675,1,-1.5775854136462533,1.7458426196926684
5646,42.57052469513335,0.504323168964489,0.8553033215470632,highway,rainy,18.93394725581328,0,-1.7754888367977055,1.640879179633346
5647,53.92431208220444,0.4097585279255874,0.04496650795130497,highway,snowy,94.2468529536293,1,-2.259155318951926,2.0765104451706975
5648,75.68182429527326,0.4518135684515277,0.3559377266885211,rural,foggy,35.35830066506103,1,-1.6382508925458423,1.8368130440462784
5649,74.47796418457867,0.25702447023174546,0.6313740799691089,rural,snowy,38.23041552412492,0,-2.0714072525908085,1.8069494189398099
5650,69.38640022678945,0.5235787064198034,0.913088178051939,rural,clear,46.21233816700794,1,-2.1070945003073627,2.0203389420139715
5651,58.238875660401376,0.5026341288747436,0.8679934226938952,city,snowy,82.69230469087105,1,-1.8984512400551092,2.0231919928462374
5652,60.8298741881251,0.5188478991089487,0.8951919995171636,rural,foggy,88.99200887534205,0,-1.77498705346114,1.8462984231286683
5653,58.69074194873873,0.550431901556456,0.06285329368298209,city,rainy,156.87202709367975,0,-1.5082561010663524,2.2939219268827014
5654,71.28239783268837,0.5385821486432223,0.8409232614634595,city,clear,160.58018531479797,0,-2.20744157568432,1.5243215583026077
5655,51.2415759350489,0.48896168193539646,0.7799125785441191,highway,clear,105.59955654793471,1,-1.769048555754986,2.131470603648883
